source_label,source_dataset,split,sample_id,fov_id,cell_type,pathway,target_family,reference_count,passed_reference_count,negative_reference_count,min_unit_target_count,min_unique_unit_count,max_q_value,min_mean_delta,max_mean_delta,route_label,label_usage,training_eligible,leakage_risk,label_reason,stratum_key
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,adhesion,receptor,4,0,4,85,85,0.9999998650196841,0.008716142206813715,0.014277925439125054,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|adhesion|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,angiogenesis,pathway_module,4,0,0,85,85,0.8630031814965492,-0.005725859059599676,-0.002642593266588759,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|angiogenesis|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,angiogenesis,receptor,4,0,0,85,85,0.9498147415922517,-0.008487340449639074,-0.000186234221650171,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|angiogenesis|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,chemokine,pathway_module,4,0,4,85,85,0.9999998650196841,0.0026986274478552996,0.0063788375541542685,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|chemokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,chemokine,receptor,4,0,3,170,85,0.9999998650196841,-0.0008374120599370185,0.002955602533369992,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|chemokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,cytokine,pathway_module,4,0,2,85,85,0.9999998650196841,-0.004931367789434507,0.0014663158901646143,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|cytokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,cytokine,receptor,4,0,1,255,85,0.9940897187856986,-0.00856497596134094,0.0006110211858207906,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|cytokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,death_receptor,pathway_module,4,0,4,85,85,0.9999998650196841,0.0023126163542219256,0.00315341915706512,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|death_receptor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,death_receptor,receptor,4,0,4,85,85,0.9999998650196841,0.001321127326163555,0.0032165424064264977,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|death_receptor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,egf_signaling,pathway_module,4,0,4,85,85,0.9999998650196841,0.0020320787964181386,0.003706982650613369,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|egf_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,egf_signaling,receptor,4,0,0,85,85,0.9589152130164315,-0.0035661208927592098,-0.00014479378141970061,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|egf_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,growth_factor,pathway_module,4,0,3,85,85,0.9999998650196841,-0.00036310092242241925,0.0007386245668820216,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|growth_factor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,growth_factor,receptor,4,0,2,170,85,0.9999998650196841,-0.0020855745948100777,0.008876047279436281,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|growth_factor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,immune_checkpoint,pathway_module,4,0,1,85,85,0.9999998650196841,-0.001334199943923263,0.00023385569110400954,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|immune_checkpoint|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,immune_checkpoint,receptor,4,0,4,85,85,0.9999998650196841,0.0013671765239115469,0.0032347345624868505,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|immune_checkpoint|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,matrix,pathway_module,4,0,0,85,85,0.8288136977477121,-0.00881600701587798,-0.004035732141692569,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|matrix|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,matrix,receptor,4,0,0,170,85,0.8740207876044805,-0.0034118612538529157,-0.0011380970113963025,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|matrix|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,notch_signaling,pathway_module,4,0,4,85,85,0.9999998650196841,0.0013751770254666405,0.004623518936409547,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|notch_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,notch_signaling,receptor,4,0,0,85,85,0.9669034168666832,-0.009398733715684256,-4.304315553971677e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|notch_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,tgfb_signaling,pathway_module,4,0,1,85,85,0.9999998650196841,-0.003646609865534115,0.0035336908977854236,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|tgfb_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,19.0,stromal,tgfb_signaling,receptor,4,0,4,85,85,0.9999998650196841,0.0006067441140534777,0.007870546071703222,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|19.0|stromal|tgfb_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,adhesion,pathway_module,4,0,0,242,242,0.8321789216069672,-0.002916366321905901,-0.0016293117576825899,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|adhesion|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,adhesion,receptor,4,0,1,242,242,0.9999998650196841,-0.002778153879546792,0.0028435009959203402,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|adhesion|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,angiogenesis,pathway_module,4,0,0,242,242,0.5657499431803898,-0.011377490277129509,-0.004327428667743007,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|angiogenesis|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,angiogenesis,receptor,4,0,2,242,242,0.9999998650196841,-0.00037205425005597086,0.0030714936514063197,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|angiogenesis|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,chemokine,pathway_module,4,0,0,242,242,0.9378959396862063,-0.0014269928010341019,-0.00019877240095677524,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|chemokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,chemokine,receptor,4,0,4,484,242,0.9999998650196841,0.00027463549211366055,0.0015415726221462897,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|chemokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,cytokine,pathway_module,4,0,1,242,242,0.9999998650196841,-0.0013001684915820047,0.001134661913973058,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|cytokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,cytokine,receptor,4,0,2,726,242,0.9999998650196841,-0.002967709316151375,0.0024782913008930805,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|cytokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,death_receptor,pathway_module,4,0,4,242,242,0.9999998650196841,0.0009395742171000417,0.00168373085291525,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|death_receptor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,death_receptor,receptor,4,0,2,242,242,0.9999998650196841,-0.0010043737310368036,0.002958645322147448,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|death_receptor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,egf_signaling,pathway_module,4,0,3,242,242,0.9999998650196841,-0.000520033744851944,0.0008616535353163029,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|egf_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,egf_signaling,receptor,4,0,3,242,242,0.9999998650196841,-4.906453421618157e-05,0.00242841245540905,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|egf_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,growth_factor,pathway_module,4,0,3,242,242,0.9999998650196841,-0.0003596255224868318,0.0005449622925984036,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|growth_factor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,growth_factor,receptor,4,0,3,484,242,0.9999998650196841,-0.0009710174572248311,0.0020525901146538623,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|growth_factor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,immune_checkpoint,pathway_module,4,0,4,242,242,0.9999998650196841,0.0002354084554279152,0.0007251667796828213,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|immune_checkpoint|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,immune_checkpoint,receptor,4,0,4,242,242,0.9999998650196841,0.000308018484048416,0.0035477847030182755,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|immune_checkpoint|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,matrix,pathway_module,4,0,0,242,242,0.8373231386255374,-0.0031706116615540826,-0.0021067670096836665,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|matrix|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,matrix,receptor,4,0,2,484,242,0.9999998650196841,-0.0014321548434823967,0.0014413401389453638,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|matrix|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,notch_signaling,pathway_module,4,0,3,242,242,0.9999998650196841,-0.0006769839267346796,0.004926556655824587,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|notch_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,notch_signaling,receptor,4,0,3,242,242,0.9999998650196841,-0.0012548214130369691,0.0026055699765248496,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|notch_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,tgfb_signaling,pathway_module,4,0,0,242,242,0.9152825950286465,-0.004199840453320706,-0.0005446003586789855,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|tgfb_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,epithelial_tumor,tgfb_signaling,receptor,4,0,1,242,242,0.9999998650196841,-0.0034741830183794456,0.0033982097601305637,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|epithelial_tumor|tgfb_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,adhesion,pathway_module,4,0,4,80,80,0.9999998650196841,1.4108282530931118e-05,0.002709900786186323,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|adhesion|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,adhesion,receptor,4,0,3,80,80,0.9999998650196841,-0.0003626498148896571,0.003897338581896943,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|adhesion|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,angiogenesis,pathway_module,4,0,4,80,80,0.9999998650196841,0.000303764536478187,0.002247875808932193,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|angiogenesis|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,angiogenesis,receptor,4,0,2,80,80,0.9999998650196841,-0.0016153855171355941,0.0027580477842712656,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|angiogenesis|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,chemokine,pathway_module,4,0,0,80,80,0.8630031814965492,-0.0031752569737360987,-0.0018029715708409166,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|chemokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,chemokine,receptor,4,0,4,160,80,0.9999998650196841,0.001141317715520707,0.004424547611174112,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|chemokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,cytokine,pathway_module,4,0,0,80,80,0.8853009450859369,-0.005470717801168317,-0.0013829728257268976,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|cytokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,cytokine,receptor,4,0,0,240,80,0.9301126232827932,-0.005367871276212025,-0.0007899230192758191,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|cytokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,death_receptor,pathway_module,4,0,4,80,80,0.9999998650196841,0.0004675000496617024,0.0025991799841792234,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|death_receptor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,death_receptor,receptor,4,0,1,80,80,0.9999998650196841,-0.007841558571300169,0.004545511696823053,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|death_receptor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,egf_signaling,pathway_module,4,0,4,80,80,0.9999998650196841,0.0013006502677091233,0.005399952056044591,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|egf_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,egf_signaling,receptor,4,0,3,80,80,0.9999998650196841,-0.00040647376478630365,0.003171203170451514,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|egf_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,growth_factor,pathway_module,4,0,2,80,80,0.9999998650196841,-0.00026727463267613453,0.0020264083923393914,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|growth_factor|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,growth_factor,receptor,4,0,4,160,80,0.9999998650196841,0.004076850210858781,0.018261295231362093,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|growth_factor|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,immune_checkpoint,pathway_module,4,0,1,80,80,0.9999998650196841,-0.0006698333791331176,0.0004066358723754609,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|immune_checkpoint|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,immune_checkpoint,receptor,4,0,0,80,80,0.8385331056643075,-0.0031453445851229002,-0.0016968385766442016,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|immune_checkpoint|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,matrix,pathway_module,4,0,0,80,80,0.940955021354555,-0.005488284884464666,-0.0005671953638414551,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|matrix|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,matrix,receptor,4,0,2,160,80,0.9999998650196841,-0.0025579944105910365,0.001836664297554377,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|matrix|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,notch_signaling,pathway_module,4,0,1,80,80,0.9784273846677891,-0.006843872627709075,0.00025604206355191725,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|notch_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,notch_signaling,receptor,4,0,0,80,80,0.9261255093493618,-0.0061301533784040504,-0.0007021975832400527,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|notch_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,tgfb_signaling,pathway_module,4,0,2,80,80,0.9999998650196841,-0.0021266070444136602,0.004911510934360671,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|tgfb_signaling|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,stromal,tgfb_signaling,receptor,4,0,1,80,80,0.9999998650196841,-0.008966155518502297,0.0039000486090263555,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|stromal|tgfb_signaling|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,2.0,unknown,cytokine,receptor,4,0,2,111,37,0.9999998650196841,-0.0038453029029683326,0.008570754064688657,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|2.0|unknown|cytokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,adhesion,pathway_module,4,0,3,342,342,0.9999998650196841,-5.614516232060625e-07,0.0010116517844611182,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|adhesion|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,adhesion,receptor,4,0,1,342,342,0.9798613231147568,-0.005987159804541716,0.00016381365542298892,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|adhesion|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,angiogenesis,pathway_module,4,0,4,342,342,0.9999998650196841,0.0009591995954059925,0.0031272456716401336,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|angiogenesis|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,angiogenesis,receptor,4,0,4,342,342,0.9999998650196841,0.0012255014295462468,0.004002544647207003,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|angiogenesis|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,chemokine,pathway_module,4,0,0,342,342,0.6968315647755365,-0.0022563833569135693,-0.0018323025872541041,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|chemokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,chemokine,receptor,4,0,0,684,342,0.8373231386255374,-0.002451161771807452,-0.0008515026325724057,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|chemokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,cytokine,pathway_module,4,0,1,342,342,0.9999998650196841,-0.0007017582123578817,0.0007918913869699682,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|cytokine|pathway_module
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,cytokine,receptor,4,0,1,1026,342,0.9999998650196841,-0.0029989793766500143,0.00046528705561889165,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|cytokine|receptor
cosmx_nsclc_cp6f_s8000,not_recorded,train,Lung9_Rep1,20.0,epithelial_tumor,death_receptor,pathway_module,4,0,4,342,342,0.9999998650196841,0.0003137278486755769,0.0012635457670940582,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_nsclc_cp6f_s8000|not_recorded|Lung9_Rep1|20.0|epithelial_tumor|death_receptor|pathway_module
