artifact_name,phase,source_dataset,output_label,artifact_kind,local_path,modal_path,local_available,modal_available,fine_grained_potential,label_leakage_risk,row_or_unit_count,usable_for_cp_r4_training,blocking_reason
xenium_breast_v1/cp49_context_signal_bridge/cp49_context_signal_bridge_bounded/variant_manifest,CP-4.9,xenium_breast_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/runs/xenium_breast_v1/cp49_context_signal_bridge/cp49_context_signal_bridge_bounded/variant_manifest.parquet,False,True,True,low,0,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/label_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/label_summary.json,False,True,True,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_contrastive_metrics,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,metric_or_comparison,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_contrastive_metrics.parquet,False,True,True,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_graph_diagnostics,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_graphs/control_graph_diagnostics.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_neighbors,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_graphs/control_neighbors.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_claim_audit,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_claim_audit.parquet,False,True,False,blocked_high,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_contrastive_downstream_associations,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_contrastive_downstream_associations.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_contrastive_scores,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_contrastive_scores.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_module_targets,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_module_targets.parquet,False,True,True,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_pair_availability,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_pair_availability.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_selected_pairs,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_selected_pairs.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/expression_matrix,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/expression_matrix_csr.npz,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/expression_metadata,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/expression_matrix_metadata.json,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/gene_vocabulary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/gene_vocabulary.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/pair_availability,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp6e_pair_availability.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_graph_diagnostics,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_graph/spatial_graph_diagnostics.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_neighbors,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_graph/spatial_neighbors.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/split_assignments,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/splits/split_assignments.parquet,False,True,False,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/unit_table,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/unit_table.parquet,False,True,True,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_residual_comparisons,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_residual_comparisons.parquet,False,True,True,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_residual_metrics,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_residual_metrics.parquet,False,True,True,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_residual_unit_scores,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_residual_unit_scores.parquet,False,True,True,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_signal_associations,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_signal_associations.parquet,False,True,True,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_signal_comparisons,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_signal_comparisons.parquet,False,True,True,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_variant_signal_table,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_variant_signal_table.parquet,False,True,True,low,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_graph_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/control_graphs/control_graph_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_report,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_report.md,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp410_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/evaluation/cosmx_signal_audit/cp410_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp6e_modal_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/cp6e_modal_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/loader_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/loader_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_graph_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/spatial_graph/spatial_graph_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/split_summary,CP-6E,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6e_lung9_rep1_s5000/splits/split_summary.json,False,True,False,medium,5000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/direct_label_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/direct_label_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/label_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/label_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/marker_label_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/marker_label_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_contrastive_metrics,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,metric_or_comparison,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_contrastive_metrics.parquet,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_graph_diagnostics,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_graphs/control_graph_diagnostics.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_neighbors,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_graphs/control_neighbors.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_claim_audit,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_claim_audit.parquet,False,True,True,blocked_high,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_contrastive_downstream_associations,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_contrastive_downstream_associations.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_contrastive_scores,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_contrastive_scores.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_module_targets,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_module_targets.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_pair_availability,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_pair_availability.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_selected_pairs,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_selected_pairs.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/expression_matrix,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/expression_matrix_csr.npz,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/expression_metadata,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/expression_matrix_metadata.json,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/gene_vocabulary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/gene_vocabulary.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/marker_scores,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/marker_scores.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/pair_availability,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp6f_pair_availability.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_graph_diagnostics,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_graph/spatial_graph_diagnostics.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_neighbors,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_graph/spatial_neighbors.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/split_assignments,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/splits/split_assignments.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/unit_table,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,other_candidate,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/unit_table.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_residual_comparisons,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_residual_comparisons.parquet,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_residual_metrics,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_residual_metrics.parquet,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_residual_unit_scores,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_residual_unit_scores.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_signal_associations,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_signal_associations.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_signal_comparisons,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_signal_comparisons.parquet,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_variant_signal_table,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,residual_or_signal_artifact,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_variant_signal_table.parquet,False,True,True,low,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_graph_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/control_graphs/control_graph_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_report,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_report.md,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp410_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/evaluation/cosmx_signal_audit/cp410_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp6f_modal_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/cp6f_modal_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/loader_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/loader_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/sampling_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/sampling_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_graph_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/spatial_graph/spatial_graph_summary.json,False,True,True,medium,8000,False,modal_only_not_local
cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/split_summary,CP-6F,cosmx_nsclc_ffpe_v1,not_recorded,summary_or_report,not_recorded,/cellpack/processed/cosmx_nsclc_ffpe_v1/cp6f_lung9_rep1_fovstrat_s8000/splits/split_summary.json,False,True,True,medium,8000,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/direct_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/direct_label_summary.json,False,True,True,medium,10080,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/label_summary.json,False,True,True,medium,10080,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/marker_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s10080/marker_label_summary.json,False,True,True,medium,10080,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/direct_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/direct_label_summary.json,False,True,True,medium,12600,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/label_summary.json,False,True,True,medium,12600,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/marker_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s12600/marker_label_summary.json,False,True,True,medium,12600,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/direct_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/direct_label_summary.json,False,True,True,medium,16800,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/label_summary.json,False,True,True,medium,16800,False,modal_only_not_local
gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/marker_label_summary,CP-6G,gse277782_cosmx_pdac_metastasis,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/processed/gse277782_cosmx_pdac_metastasis/cp6g_gse277782_slides12_s16800/marker_label_summary.json,False,True,True,medium,16800,False,modal_only_not_local
